Regiao	Produto	NroApolice	NroItem	Data	Categoria	IS	VlrPremio	QtdSinistros	VlrIndenizacao
Sicoob	431	1105431102684	1	24/08/2021	Pick-Up'S Leves - Nacional	61.613,00	0,03	0,00	0,00
Sicoob	431	1105431102685	1	24/08/2021	Pick-Up'S Leves - Nacional	77.516,00	1.604,34	0,00	0,00
Sicoob	431	1105431102686	1	24/08/2021	Pick-Up'S Pesadas (Pessoas)	191.629,00	2.721,52	0,00	0,00
Sicoob	431	1105431102687	1	24/08/2021	Pick-Up'S Pesadas (Pessoas)	201.277,00	3.758,75	0,00	0,00
Sicoob	431	1105431102688	1	24/08/2021	Passeio - Nacional	43.982,00	605,49	0,00	0,00
Sicoob	431	1105431102689	1	24/08/2021	Pick-Up'S Pesadas (Pessoas)	109.804,00	3.499,80	0,00	0,00
Sicoob	431	1105431102690	1	24/08/2021	Passeio - Nacional	129.107,00	1.006,81	0,00	0,00
Sicoob	431	1105431102691	1	24/08/2021	Pick-Up'S Leves - Nacional	52.572,00	904,77	0,00	0,00
Sicoob	431	1105431102692	1	24/08/2021	Passeio - Nacional	136.306,00	3.519,13	0,00	0,00
Sicoob	431	1105431102693	1	24/08/2021	Passeio - Nacional	137.125,00	4.171,15	0,00	0,00
Sicoob	431	1105431102694	1	24/08/2021	Pick-Up'S Leves - Nacional	150.712,00	2.471,56	0,00	0,00
Sicoob	431	1105431102695	1	24/08/2021	Passeio - Nacional	13.434,00	883,33	0,00	0,00
Sicoob	431	1105431102696	1	24/08/2021	Pick-Up'S Pesadas (Pessoas)	215.566,00	3.402,53	0,00	0,00
Sicoob	431	1105431102697	1	24/08/2021	Pick-Up'S Leves - Nacional	95.363,00	802,15	0,00	0,00
Sicoob	431	1105431102698	1	24/08/2021	Passeio - Nacional	75.314,00	1.207,33	0,00	0,00
Sicoob	431	1105431102699	1	24/08/2021	Pick-Up'S Pesadas (Pessoas)	82.376,00	2.623,89	0,00	0,00
Sicoob	431	1105431102700	1	24/08/2021	Passeio - Nacional	49.990,00	1.142,25	0,00	0,00
Sicoob	431	1105431102701	1	24/08/2021	Pick-Up'S Pesadas (Pessoas)	103.912,00	2.937,65	0,00	0,00
Sicoob	431	1105431102702	1	24/08/2021	Passeio - Nacional	80.021,00	1.573,32	0,00	0,00
Sicoob	431	1105431102703	1	24/08/2021	Passeio - Nacional	23.863,00	838,72	0,00	0,00
Sicoob	431	1105431102704	1	24/08/2021	Passeio - Nacional	46.121,00	1.219,93	0,00	0,00
Sicoob	431	1105431102705	1	24/08/2021	Pick-Up'S Leves - Nacional	177.575,00	1.522,61	0,00	0,00
Sicoob	431	1105431102706	1	24/08/2021	Pick-Up'S Pesadas (Pessoas)	185.683,00	3.325,68	0,00	0,00
Sicoob	431	1105431102707	1	24/08/2021	Passeio - Nacional	53.258,00	1.715,32	0,00	0,00
Sicoob	431	1105431102708	1	24/08/2021	Passeio - Nacional	48.870,00	2.029,50	0,00	0,00
Sicoob	431	1105431102709	1	24/08/2021	Passeio - Nacional	85.657,00	1.427,50	0,00	0,00
Sicoob	431	1105431102710	1	24/08/2021	Passeio - Nacional	28.183,00	839,58	0,00	0,00
Sicoob	431	1105431102711	1	24/08/2021	Passeio - Nacional	61.829,00	1.546,01	0,00	0,00
Sicoob	431	1105431102712	1	24/08/2021	Passeio - Nacional	59.756,00	1.251,95	0,00	0,00
Sicoob	431	1105431102713	1	24/08/2021	Pick-Up'S Pesadas (Pessoas)	232.773,00	2.472,07	0,00	0,00
Sicoob	431	1105431102714	1	24/08/2021	Passeio - Nacional	100.031,00	945,97	0,00	0,00
Sicoob	431	1105431102715	1	24/08/2021	Passeio - Nacional	34.521,00	1.151,50	0,00	0,00
Sicoob	431	1105431102716	1	24/08/2021	Pick-Up'S Leves - Nacional	38.374,00	1.273,07	0,00	0,00
Sicoob	431	1105431102717	1	25/08/2021	Pick-Up'S Leves - Nacional	43.201,00	1.024,19	0,00	0,00
Sicoob	431	1105431102718	1	25/08/2021	Passeio - Nacional	109.146,40	1.292,95	0,00	0,00
Sicoob	431	1105431102719	1	25/08/2021	Passeio - Nacional	58.093,00	1.057,13	0,00	0,00
Sicoob	431	1105431102720	1	25/08/2021	Passeio - Nacional	37.020,00	1.425,89	0,00	0,00
Sicoob	431	1105431102721	1	25/08/2021	Pick-Up'S Leves - Nacional	93.999,00	1.291,49	0,00	0,00
Sicoob	431	1105431102722	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	34.023,00	392,32	0,00	0,00
Sicoob	431	1105431102723	1	25/08/2021	Passeio - Nacional	76.498,00	1.034,75	0,00	0,00
Sicoob	431	1105431102724	1	25/08/2021	Passeio - Nacional	31.407,00	1.063,06	0,00	0,00
Sicoob	431	1105431102725	1	25/08/2021	Passeio - Nacional	56.798,00	1.268,98	0,00	0,00
Sicoob	431	1105431102726	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	94.331,00	3.481,64	0,00	0,00
Sicoob	431	1105431102727	1	25/08/2021	Passeio - Nacional	46.239,00	1.527,10	0,00	0,00
Sicoob	431	1105431102728	1	25/08/2021	Passeio - Nacional	63.758,00	1.404,23	1,00	3.807,37
Sicoob	431	1105431102729	1	25/08/2021	Passeio - Nacional	16.233,00	1.369,33	0,00	0,00
Sicoob	431	1105431102730	1	25/08/2021	Passeio - Nacional	41.289,00	2.146,07	0,00	0,00
Sicoob	431	1105431102731	1	25/08/2021	Passeio - Nacional	29.280,00	1.033,93	0,00	0,00
Sicoob	431	1105431102732	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	199.215,00	2.022,07	0,00	0,00
Sicoob	431	1105431102733	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	290.320,00	15.565,68	0,00	0,00
Sicoob	431	1105431102734	1	25/08/2021	Pick-Up'S Leves - Nacional	95.831,00	3.156,46	0,00	0,00
Sicoob	431	1105431102735	1	25/08/2021	Pick-Up'S Leves - Nacional	95.532,00	2.996,88	0,00	0,00
Sicoob	431	1105431102736	1	25/08/2021	Pick-Up'S Leves - Nacional	66.275,00	1.472,74	0,00	0,00
Sicoob	431	1105431102737	1	25/08/2021	Passeio - Nacional	67.311,20	1.420,12	0,00	0,00
Sicoob	431	1105431102738	1	25/08/2021	Passeio - Nacional	77.089,00	1.561,93	0,00	0,00
Sicoob	431	1105431102739	1	25/08/2021	Passeio - Nacional	55.163,00	1.639,94	0,00	0,00
Sicoob	431	1105431102740	1	25/08/2021	Passeio - Nacional	24.447,00	966,66	0,00	0,00
Sicoob	431	1105431102741	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	70.482,00	2.974,59	0,00	0,00
Sicoob	431	1105431102742	1	25/08/2021	Passeio - Nacional	58.455,00	0,04	0,00	0,00
Sicoob	431	1105431102743	1	25/08/2021	Passeio - Nacional	50.001,00	1.793,68	1,00	1.573,59
Sicoob	431	1105431102744	1	25/08/2021	Passeio - Nacional	88.882,00	2.588,26	0,00	0,00
Sicoob	431	1105431102745	1	25/08/2021	Passeio - Nacional	85.657,00	1.699,95	0,00	0,00
Sicoob	431	1105431102746	1	25/08/2021	Passeio - Nacional	28.528,00	2.246,52	0,00	0,00
Sicoob	431	1105431102747	1	25/08/2021	Passeio - Nacional	40.499,00	757,88	0,00	0,00
Sicoob	431	1105431102748	1	25/08/2021	Passeio - Nacional	38.234,00	2.068,62	0,00	0,00
Sicoob	431	1105431102749	1	25/08/2021	Passeio - Nacional	151.959,00	3.331,46	0,00	0,00
Sicoob	431	1105431102750	1	25/08/2021	Passeio - Nacional	25.071,00	1.829,01	0,00	0,00
Sicoob	431	1105431102751	1	25/08/2021	Passeio - Nacional	59.315,00	2.307,94	0,00	0,00
Sicoob	431	1105431102752	1	25/08/2021	Passeio - Nacional	35.745,00	137,71	0,00	0,00
Sicoob	431	1105431102753	1	25/08/2021	Pick-Up'S Leves - Nacional	81.452,00	3.684,53	0,00	0,00
Sicoob	431	1105431102754	1	25/08/2021	Passeio - Nacional	62.651,00	2.022,90	0,00	0,00
Sicoob	431	1105431102755	1	25/08/2021	Passeio - Nacional	44.254,00	1.548,16	0,00	0,00
Sicoob	431	1105431102756	1	25/08/2021	Passeio - Nacional	65.937,90	2.248,25	0,00	0,00
Sicoob	431	1105431102757	1	25/08/2021	Passeio - Nacional	36.503,00	870,16	0,00	0,00
Sicoob	431	1105431102758	1	25/08/2021	Passeio - Nacional	49.088,00	673,58	0,00	0,00
Sicoob	431	1105431102759	1	25/08/2021	Passeio - Nacional	46.121,00	1.321,50	0,00	0,00
Sicoob	431	1105431102760	1	25/08/2021	Passeio - Nacional	48.451,00	1.965,74	0,00	0,00
Sicoob	431	1105431102761	1	25/08/2021	Passeio - Nacional	23.023,00	1.436,44	2,00	20.504,73
Sicoob	431	1105431102762	1	25/08/2021	Passeio - Nacional	34.105,00	1.184,74	0,00	0,00
Sicoob	431	1105431102763	1	25/08/2021	Passeio - Nacional	49.990,00	1.176,45	0,00	0,00
Sicoob	431	1105431102764	1	25/08/2021	Passeio - Nacional	16.824,00	878,57	0,00	0,00
Sicoob	431	1105431102765	1	25/08/2021	Passeio - Nacional	71.292,00	2.350,03	0,00	0,00
Sicoob	431	1105431102766	1	25/08/2021	Passeio - Nacional	80.809,00	505,78	0,00	0,00
Sicoob	431	1105431102767	1	25/08/2021	Passeio - Nacional	48.380,00	2.304,34	0,00	0,00
Sicoob	431	1105431102768	1	25/08/2021	Passeio - Nacional	32.447,00	1.570,37	0,00	0,00
Sicoob	431	1105431102769	1	25/08/2021	Passeio - Nacional	41.721,00	1.489,97	2,00	14.984,46
Sicoob	431	1105431102770	1	25/08/2021	Passeio - Nacional	50.911,00	1.340,77	0,00	0,00
Sicoob	431	1105431102771	1	25/08/2021	Passeio - Nacional	0,00	549,57	0,00	0,00
Sicoob	431	1105431102772	1	25/08/2021	Passeio - Nacional	45.894,00	1.210,66	0,00	0,00
Sicoob	431	1105431102773	1	25/08/2021	Passeio - Nacional	33.163,00	923,20	0,00	0,00
Sicoob	431	1105431102774	1	25/08/2021	Passeio - Nacional	45.728,00	2.267,09	0,00	0,00
Sicoob	431	1105431102775	1	25/08/2021	Passeio - Nacional	42.739,00	1.346,99	0,00	0,00
Sicoob	431	1105431102776	1	25/08/2021	Passeio - Nacional	35.164,00	903,07	0,00	0,00
Sicoob	431	1105431102777	1	25/08/2021	Passeio - Nacional	46.159,00	1.866,75	0,00	0,00
Sicoob	431	1105431102778	1	25/08/2021	Passeio - Nacional	47.474,00	1.632,01	0,00	0,00
Sicoob	431	1105431102779	1	25/08/2021	Pick-Up'S Leves - Nacional	89.184,70	1.375,94	0,00	0,00
Sicoob	431	1105431102780	1	25/08/2021	Passeio - Nacional	50.674,00	1.399,45	0,00	0,00
Sicoob	431	1105431102781	1	25/08/2021	Passeio - Nacional	91.618,00	507,43	0,00	0,00
Sicoob	431	1105431102782	1	25/08/2021	Passeio - Nacional	56.731,00	1.613,90	0,00	0,00
Sicoob	431	1105431102783	1	25/08/2021	Passeio - Nacional	24.984,00	1.031,28	0,00	0,00
Sicoob	431	1105431102784	1	25/08/2021	Pick-Up'S Leves - Nacional	62.482,00	1.204,61	0,00	0,00
Sicoob	431	1105431102785	1	25/08/2021	Passeio - Nacional	48.444,00	1.800,32	0,00	0,00
Sicoob	431	1105431102786	1	25/08/2021	Pick-Up'S Leves - Nacional	19.527,00	708,32	0,00	0,00
Sicoob	431	1105431102787	1	25/08/2021	Passeio - Nacional	37.339,00	1.435,87	0,00	0,00
Sicoob	431	1105431102788	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	128.253,00	3.488,09	0,00	0,00
Sicoob	431	1105431102789	1	25/08/2021	Passeio - Nacional	36.344,00	0,04	0,00	0,00
Sicoob	431	1105431102790	1	25/08/2021	Passeio - Nacional	54.316,00	996,61	0,00	0,00
Sicoob	431	1105431102791	1	25/08/2021	Passeio - Nacional	22.075,00	1.138,48	0,00	0,00
Sicoob	431	1105431102792	1	25/08/2021	Passeio - Nacional	55.987,00	1.080,42	0,00	0,00
Sicoob	431	1105431102793	1	25/08/2021	Passeio - Nacional	47.345,00	986,85	0,00	0,00
Sicoob	431	1105431102794	1	25/08/2021	Pick-Up'S Leves - Nacional	116.493,00	2.750,07	0,00	0,00
Sicoob	431	1105431102795	1	25/08/2021	Passeio - Nacional	123.740,00	2.071,12	1,00	16.360,07
Sicoob	431	1105431102796	1	25/08/2021	Passeio - Nacional	78.991,00	1.369,75	0,00	0,00
Sicoob	431	1105431102797	1	25/08/2021	Passeio - Nacional	52.485,00	1.473,43	0,00	0,00
Sicoob	431	1105431102798	1	25/08/2021	Passeio - Nacional	55.430,00	1.714,10	0,00	0,00
Sicoob	431	1105431102799	1	25/08/2021	Passeio - Nacional	41.279,00	1.759,40	0,00	0,00
Sicoob	431	1105431102800	1	25/08/2021	Passeio - Nacional	85.657,00	226,89	0,00	0,00
Sicoob	431	1105431102801	1	25/08/2021	Passeio - Nacional	83.087,00	2.190,41	0,00	0,00
Sicoob	431	1105431102802	1	25/08/2021	Passeio - Nacional	40.936,00	1.005,76	0,00	0,00
Sicoob	431	1105431102803	1	25/08/2021	Pick-Up'S Leves - Nacional	110.471,00	1.440,43	0,00	0,00
Sicoob	431	1105431102804	1	25/08/2021	Passeio - Nacional	137.329,00	1.854,19	0,00	0,00
Sicoob	431	1105431102805	1	25/08/2021	Passeio - Nacional	21.114,00	1.433,10	1,00	4.739,22
Sicoob	431	1105431102806	1	25/08/2021	Passeio - Nacional	32.515,00	964,06	0,00	0,00
Sicoob	431	1105431102807	1	25/08/2021	Pick-Up'S Leves - Nacional	60.230,00	2.245,64	0,00	0,00
Sicoob	431	1105431102808	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	170.001,00	3.673,31	0,00	0,00
Sicoob	431	1105431102809	1	25/08/2021	Passeio - Nacional	39.867,00	965,67	0,00	0,00
Sicoob	431	1105431102810	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	52.168,00	2.593,82	0,00	0,00
Sicoob	431	1105431102811	1	25/08/2021	Passeio - Nacional	48.118,00	676,64	0,00	0,00
Sicoob	431	1105431102812	1	25/08/2021	Passeio - Nacional	38.655,00	1.293,06	0,00	0,00
Sicoob	431	1105431102813	1	25/08/2021	Passeio - Nacional	48.527,00	1.604,45	2,00	10.063,57
Sicoob	431	1105431102814	1	25/08/2021	Passeio - Nacional	36.952,00	923,02	0,00	0,00
Sicoob	431	1105431102815	1	25/08/2021	Passeio - Nacional	37.843,00	0,03	0,00	0,00
Sicoob	431	1105431102816	1	25/08/2021	Passeio - Nacional	37.275,00	1.349,17	0,00	0,00
Sicoob	431	1105431102817	1	25/08/2021	Passeio - Nacional	61.159,00	1.779,84	0,00	0,00
Sicoob	431	1105431102818	1	25/08/2021	Passeio - Nacional	31.481,00	1.089,88	0,00	0,00
Sicoob	431	1105431102819	1	25/08/2021	Passeio - Nacional	24.283,00	894,06	0,00	0,00
Sicoob	431	1105431102820	1	25/08/2021	Pick-Up'S Leves - Nacional	63.210,00	1.981,50	0,00	0,00
Sicoob	431	1105431102821	1	25/08/2021	Passeio - Nacional	56.614,00	735,35	0,00	0,00
Sicoob	431	1105431102822	1	25/08/2021	Passeio - Nacional	73.738,00	1.415,84	0,00	0,00
Sicoob	431	1105431102823	1	25/08/2021	Pick-Up'S Pesadas (Pessoas)	76.566,00	1.120,51	0,00	0,00
Sicoob	431	1105431102824	1	25/08/2021	Pick-Up'S Leves - Nacional	129.390,00	2.238,49	0,00	0,00
Sicoob	431	1105431102825	1	25/08/2021	Passeio - Nacional	41.063,00	1.460,47	0,00	0,00
Sicoob	431	1105431102826	1	25/08/2021	Pick-Up'S Leves - Nacional	77.540,00	1.173,03	0,00	0,00
Sicoob	431	1105431102827	1	25/08/2021	Pick-Up'S Leves - Nacional	54.460,00	1.075,30	0,00	0,00
Sicoob	431	1105431102828	1	25/08/2021	Passeio - Nacional	75.351,00	1.081,56	0,00	0,00
Sicoob	431	1105431102829	1	25/08/2021	Passeio - Nacional	25.422,00	1.640,70	0,00	0,00
Sicoob	431	1105431102830	1	25/08/2021	Passeio - Nacional	22.207,00	867,70	0,00	0,00
Sicoob	431	1105431102831	1	25/08/2021	Passeio - Nacional	30.089,00	1.055,95	0,00	0,00
Sicoob	431	1105431102832	1	25/08/2021	Passeio - Nacional	31.429,00	1.668,03	0,00	0,00
Sicoob	431	1105431102833	1	25/08/2021	Passeio - Nacional	48.580,00	929,27	0,00	0,00
Sicoob	431	1105431102834	1	25/08/2021	Passeio - Nacional	26.480,00	572,95	0,00	0,00
Sicoob	431	1105431102835	1	25/08/2021	Passeio - Nacional	50.776,00	1.238,72	0,00	0,00
Sicoob	431	1105431102836	1	25/08/2021	Passeio - Nacional	37.596,00	1.019,86	0,00	0,00
Sicoob	431	1105431102837	1	25/08/2021	Pick-Up'S Leves - Nacional	104.767,00	1.391,82	0,00	0,00
Sicoob	431	1105431102838	1	25/08/2021	Passeio - Nacional	64.397,00	1.734,04	0,00	0,00
Sicoob	431	1105431102839	1	25/08/2021	Passeio - Nacional	28.840,00	1.006,01	0,00	0,00
Sicoob	431	1105431102840	1	25/08/2021	Passeio - Nacional	67.385,00	1.905,61	0,00	0,00
Sicoob	431	1105431102841	1	26/08/2021	Passeio - Nacional	19.556,00	467,96	0,00	0,00
Sicoob	431	1105431102842	1	26/08/2021	Passeio - Nacional	46.517,00	1.257,96	0,00	0,00
Sicoob	431	1105431102843	1	26/08/2021	Passeio - Estrangeiro	71.341,00	2.781,71	0,00	0,00
Sicoob	431	1105431102844	1	26/08/2021	Passeio - Nacional	117.105,00	381,02	0,00	0,00
Sicoob	431	1105431102845	1	26/08/2021	Pick-Up'S Leves - Nacional	21.281,00	1.384,33	0,00	0,00
Sicoob	431	1105431102846	1	26/08/2021	Passeio - Nacional	42.636,00	741,16	0,00	0,00
Sicoob	431	1105431102847	1	26/08/2021	Passeio - Nacional	51.456,00	896,22	0,00	0,00
Sicoob	431	1105431102848	1	26/08/2021	Passeio - Nacional	25.409,00	775,39	0,00	0,00
Sicoob	431	1105431102849	1	26/08/2021	Pick-Up'S Leves - Nacional	131.858,00	1.101,39	0,00	0,00
Sicoob	431	1105431102850	1	26/08/2021	Pick-Up'S Leves - Nacional	95.816,00	1.968,07	0,00	0,00
Sicoob	431	1105431102851	1	26/08/2021	Passeio - Nacional	38.219,00	861,35	0,00	0,00
Sicoob	431	1105431102852	1	26/08/2021	Pick-Up'S Leves - Nacional	104.611,10	355,05	0,00	0,00
Sicoob	431	1105431102853	1	26/08/2021	Pick-Up'S Leves - Nacional	72.575,00	1.395,55	0,00	0,00
Sicoob	431	1105431102854	1	26/08/2021	Pick-Up'S Leves - Nacional	124.115,00	2.495,77	0,00	0,00
Sicoob	431	1105431102855	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	167.812,00	2.965,98	0,00	0,00
Sicoob	431	1105431102856	1	26/08/2021	Pick-Up'S Leves - Nacional	168.323,00	1.513,50	0,00	0,00
Sicoob	431	1105431102857	1	26/08/2021	Passeio - Nacional	55.766,00	1.142,34	0,00	0,00
Sicoob	431	1105431102858	1	26/08/2021	Passeio - Nacional	51.352,00	1.145,15	0,00	0,00
Sicoob	431	1105431102859	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	275.433,00	1.511,74	0,00	0,00
Sicoob	431	1105431102860	1	26/08/2021	Passeio - Nacional	79.064,00	1.574,04	0,00	0,00
Sicoob	431	1105431102861	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	147.499,00	3.655,81	0,00	0,00
Sicoob	431	1105431102862	1	26/08/2021	Passeio - Nacional	32.562,00	1.569,52	1,00	1.592,63
Sicoob	431	1105431102863	1	26/08/2021	Passeio - Nacional	18.392,00	1.379,29	0,00	0,00
Sicoob	431	1105431102864	1	26/08/2021	Passeio - Nacional	65.282,00	1.609,16	0,00	0,00
Sicoob	431	1105431102865	1	26/08/2021	Passeio - Nacional	49.490,00	1.391,61	1,00	6.899,93
Sicoob	431	1105431102866	1	26/08/2021	Pick-Up'S Leves - Nacional	86.934,00	2.376,04	0,00	0,00
Sicoob	431	1105431102867	1	26/08/2021	Passeio - Nacional	66.147,00	1.671,10	0,00	0,00
Sicoob	431	1105431102868	1	26/08/2021	Pick-Up'S Leves - Nacional	60.964,00	1.752,03	0,00	0,00
Sicoob	431	1105431102869	1	26/08/2021	Passeio - Nacional	105.032,00	2.614,98	0,00	0,00
Sicoob	431	1105431102870	1	26/08/2021	Pick-Up'S Leves - Nacional	125.058,00	2.082,70	0,00	0,00
Sicoob	431	1105431102871	1	26/08/2021	Passeio - Nacional	104.440,00	1.991,14	0,00	0,00
Sicoob	431	1105431102872	1	26/08/2021	Pick-Up'S Leves - Nacional	182.745,00	1.881,32	0,00	0,00
Sicoob	431	1105431102873	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	98.458,00	2.411,08	0,00	0,00
Sicoob	431	1105431102874	1	26/08/2021	Pick-Up'S Leves - Nacional	114.887,00	2.268,93	0,00	0,00
Sicoob	431	1105431102875	1	26/08/2021	Pick-Up'S Leves - Nacional	65.353,00	2.387,09	0,00	0,00
Sicoob	431	1105431102876	1	26/08/2021	Passeio - Nacional	63.268,00	1.202,00	0,00	0,00
Sicoob	431	1105431102877	1	26/08/2021	Pick-Up'S Leves - Nacional	95.816,00	2.076,16	0,00	0,00
Sicoob	431	1105431102878	1	26/08/2021	Passeio - Nacional	26.163,00	2.110,43	0,00	0,00
Sicoob	431	1105431102879	1	26/08/2021	Pick-Up'S Leves - Nacional	45.306,00	2.117,84	0,00	0,00
Sicoob	431	1105431102880	1	26/08/2021	Passeio - Nacional	27.067,00	1.244,94	0,00	0,00
Sicoob	431	1105431102881	1	26/08/2021	Passeio - Nacional	84.018,00	1.884,04	0,00	0,00
Sicoob	431	1105431102882	1	26/08/2021	Passeio - Nacional	66.352,00	982,85	0,00	0,00
Sicoob	431	1105431102883	1	26/08/2021	Passeio - Nacional	28.911,00	1.206,37	0,00	0,00
Sicoob	431	1105431102884	1	26/08/2021	Passeio - Nacional	20.350,00	1.420,33	1,00	3.520,23
Sicoob	431	1105431102885	1	26/08/2021	Passeio - Nacional	30.215,00	1.711,86	0,00	0,00
Sicoob	431	1105431102886	1	26/08/2021	Passeio - Nacional	44.163,00	2.044,68	0,00	0,00
Sicoob	431	1105431102887	1	26/08/2021	Pick-Up'S Leves - Nacional	80.049,00	535,67	0,00	0,00
Sicoob	431	1105431102888	1	26/08/2021	Passeio - Nacional	43.710,00	826,43	1,00	5.505,15
Sicoob	431	1105431102889	1	26/08/2021	Pick-Up'S Leves - Nacional	101.215,00	3.586,43	0,00	0,00
Sicoob	431	1105431102890	1	26/08/2021	Passeio - Nacional	104.440,00	562,12	0,00	0,00
Sicoob	431	1105431102891	1	26/08/2021	Passeio - Nacional	55.102,00	916,50	0,00	0,00
Sicoob	431	1105431102892	1	26/08/2021	Passeio - Nacional	75.451,00	846,18	0,00	0,00
Sicoob	431	1105431102893	1	26/08/2021	Passeio - Nacional	38.174,00	1.251,97	0,00	0,00
Sicoob	431	1105431102894	1	26/08/2021	Passeio - Nacional	68.985,00	642,42	0,00	0,00
Sicoob	431	1105431102895	1	26/08/2021	Pick-Up'S Leves - Nacional	81.452,00	2.055,39	0,00	0,00
Sicoob	431	1105431102896	1	26/08/2021	Passeio - Nacional	80.429,00	1.456,60	0,00	0,00
Sicoob	431	1105431102897	1	26/08/2021	Passeio - Nacional	38.179,00	0,03	0,00	0,00
Sicoob	431	1105431102898	1	26/08/2021	Pick-Up'S Leves - Nacional	78.465,00	2.636,52	0,00	0,00
Sicoob	431	1105431102899	1	26/08/2021	Pick-Up'S Leves - Nacional	36.719,00	1.210,57	0,00	0,00
Sicoob	431	1105431102900	1	26/08/2021	Passeio - Nacional	34.281,00	0,02	0,00	0,00
Sicoob	431	1105431102901	1	26/08/2021	Passeio - Nacional	54.285,00	1.876,81	0,00	0,00
Sicoob	431	1105431102902	1	26/08/2021	Passeio - Nacional	60.036,00	923,35	0,00	0,00
Sicoob	431	1105431102903	1	26/08/2021	Passeio - Nacional	43.710,00	209,18	0,00	0,00
Sicoob	431	1105431102904	1	26/08/2021	Passeio - Nacional	51.157,00	1.693,12	0,00	0,00
Sicoob	431	1105431102905	1	26/08/2021	Passeio - Nacional	36.785,00	1.216,95	0,00	0,00
Sicoob	431	1105431102906	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	82.548,00	4.093,24	0,00	0,00
Sicoob	431	1105431102907	1	26/08/2021	Passeio - Nacional	18.000,00	1.103,38	0,00	0,00
Sicoob	431	1105431102908	1	26/08/2021	Passeio - Nacional	76.498,00	2.082,73	0,00	0,00
Sicoob	431	1105431102909	1	26/08/2021	Passeio - Nacional	81.799,00	2.202,65	0,00	0,00
Sicoob	431	1105431102910	1	26/08/2021	Passeio - Nacional	33.602,00	1.544,92	0,00	0,00
Sicoob	431	1105431102911	1	26/08/2021	Passeio - Nacional	90.260,10	2.135,19	0,00	0,00
Sicoob	431	1105431102912	1	26/08/2021	Passeio - Nacional	25.315,00	1.073,75	0,00	0,00
Sicoob	431	1105431102913	1	26/08/2021	Passeio - Nacional	24.848,00	131,99	0,00	0,00
Sicoob	431	1105431102914	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	346.908,15	4.998,38	0,00	0,00
Sicoob	431	1105431102915	1	26/08/2021	Passeio - Nacional	82.306,00	422,01	0,00	0,00
Sicoob	431	1105431102916	1	26/08/2021	Pick-Up'S Leves - Nacional	70.241,00	0,08	0,00	0,00
Sicoob	431	1105431102917	1	26/08/2021	Passeio - Nacional	34.553,00	1.293,73	0,00	0,00
Sicoob	431	1105431102918	1	26/08/2021	Passeio - Nacional	46.285,00	253,64	0,00	0,00
Sicoob	431	1105431102919	1	26/08/2021	Passeio - Nacional	137.125,00	2.044,22	0,00	0,00
Sicoob	431	1105431102920	1	26/08/2021	Passeio - Nacional	38.179,00	1.396,67	1,00	6.268,82
Sicoob	431	1105431102921	1	26/08/2021	Passeio - Nacional	78.807,00	1.194,84	0,00	0,00
Sicoob	431	1105431102922	1	26/08/2021	Passeio - Nacional	54.669,00	2.027,57	0,00	0,00
Sicoob	431	1105431102923	1	26/08/2021	Passeio - Nacional	44.206,00	1.338,18	1,00	9.605,61
Sicoob	431	1105431102924	1	26/08/2021	Passeio - Nacional	85.657,00	3.149,57	0,00	0,00
Sicoob	431	1105431102925	1	26/08/2021	Pick-Up'S Leves - Nacional	104.115,00	1.741,77	0,00	0,00
Sicoob	431	1105431102926	1	26/08/2021	Pick-Up'S Leves - Nacional	115.697,00	1.857,03	0,00	0,00
Sicoob	431	1105431102927	1	26/08/2021	Passeio - Nacional	65.793,00	899,00	0,00	0,00
Sicoob	431	1105431102928	1	26/08/2021	Passeio - Nacional	67.394,00	1.011,95	0,00	0,00
Sicoob	431	1105431102929	1	26/08/2021	Passeio - Nacional	68.540,00	3.363,12	0,00	0,00
Sicoob	431	1105431102930	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	112.005,00	1.373,16	0,00	0,00
Sicoob	431	1105431102931	1	26/08/2021	Passeio - Nacional	89.623,00	2.441,04	0,00	0,00
Sicoob	431	1105431102932	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	67.032,00	1.044,79	0,00	0,00
Sicoob	431	1105431102933	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	177.973,95	1.904,04	0,00	0,00
Sicoob	431	1105431102934	1	26/08/2021	Passeio - Nacional	121.844,80	1.705,94	0,00	0,00
Sicoob	431	1105431102935	1	26/08/2021	Passeio - Nacional	87.781,00	1.292,75	0,00	0,00
Sicoob	431	1105431102936	1	26/08/2021	Pick-Up'S Leves - Nacional	144.338,25	1.464,31	0,00	0,00
